IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,35572,57.144.23.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,v.whatsapp.net,2752,4097,11,11,2026-06-13T12:01:32.449-05:00,2026-06-13T12:01:34.549-05:00
6,10.215.173.1,43922,57.144.163.33,5222,10256,WhatsApp,com.whatsapp,TCP,Cerrado,,52990,52147,71,80,2026-06-13T12:01:32.620-05:00,2026-06-13T12:02:38.596-05:00
6,10.215.173.1,55446,142.251.211.238,80,10256,WhatsApp,com.whatsapp,HTTP,Cerrado,clients3.google.com,672,542,7,7,2026-06-13T12:01:33.028-05:00,2026-06-13T12:01:34.876-05:00
17,10.215.173.1,33550,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,14143,10514,31,39,2026-06-13T12:01:33.500-05:00,2026-06-13T12:01:42.575-05:00
6,10.215.173.1,37204,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,whatsapp.com,1642,4731,10,11,2026-06-13T12:01:33.511-05:00,2026-06-13T12:01:43.247-05:00
6,10.215.173.1,37220,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,www.whatsapp.com,1966,26177,18,18,2026-06-13T12:01:33.853-05:00,2026-06-13T12:01:43.438-05:00
6,10.215.173.1,37222,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,dit.whatsapp.net,2564,4634,11,11,2026-06-13T12:01:33.980-05:00,2026-06-13T12:02:06.045-05:00
6,10.215.173.1,35586,57.144.23.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,scontent.whatsapp.net,139898,331539,297,477,2026-06-13T12:01:34.485-05:00,2026-06-13T12:02:53.239-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,49248,2607:f8b0:400c:c32::54,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,accounts.google.com,12812,966797,148,286,2026-06-13T12:01:38.386-05:00,2026-06-13T12:01:42.179-05:00
17,10.215.173.1,44180,74.125.134.84,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,15252,219784,87,201,2026-06-13T12:01:38.906-05:00,2026-06-13T12:02:01.230-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,56228,2607:f8b0:4008:80c::2001,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,lh3.googleusercontent.com,2119,17125,13,17,2026-06-13T12:01:40.123-05:00,2026-06-13T12:01:42.182-05:00
6,10.215.173.1,49378,142.251.211.238,80,10256,WhatsApp,com.whatsapp,HTTP,Cerrado,clients3.google.com,938,749,9,9,2026-06-13T12:01:42.816-05:00,2026-06-13T12:03:02.029-05:00
6,10.215.173.1,60402,216.239.32.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1580,4888,9,9,2026-06-13T12:01:43.083-05:00,2026-06-13T12:02:07.083-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,59822,2607:f8b0:4008:817::2005,443,10161,Gmail,com.google.android.gm,HTTPS,Cerrado,mail.google.com,3996,8538,14,14,2026-06-13T12:01:52.956-05:00,2026-06-13T12:02:53.240-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,1508,11092,8,13,2026-06-13T12:01:53.368-05:00,2026-06-13T12:01:54.001-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,46206,2607:f8b0:4008:802::2003,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,www.gstatic.com,1113,5683,7,7,2026-06-13T12:01:55.979-05:00,2026-06-13T12:02:02.541-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,46214,2607:f8b0:4008:802::2003,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,www.gstatic.com,11393,592811,108,207,2026-06-13T12:01:56.307-05:00,2026-06-13T12:02:02.549-05:00
17,10.215.173.1,46046,142.251.35.227,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,11994,24718,26,32,2026-06-13T12:01:57.159-05:00,2026-06-13T12:01:58.652-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58742,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,2017,3559,13,16,2026-06-13T12:01:58.464-05:00,2026-06-13T12:02:15.329-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,52116,2607:f8b0:4008:805::200e,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,play.google.com,2919,7602,12,12,2026-06-13T12:01:58.521-05:00,2026-06-13T12:02:02.551-05:00
17,10.215.173.1,45652,142.251.215.46,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,5075,7121,8,10,2026-06-13T12:02:02.446-05:00,2026-06-13T12:02:02.870-05:00
6,10.215.173.1,44060,172.217.203.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,1188,7,8,2026-06-13T12:02:02.458-05:00,2026-06-13T12:03:03.237-05:00
6,10.215.173.1,33488,57.144.197.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Error,v.whatsapp.net,13702,2784,22,21,2026-06-13T12:02:05.334-05:00,2026-06-13T12:03:30.739-05:00
6,10.215.173.1,33498,57.144.197.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Error,v.whatsapp.net,4664,1289,12,11,2026-06-13T12:02:06.587-05:00,2026-06-13T12:03:02.274-05:00
17,10.215.173.1,43400,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5576,6520,16,13,2026-06-13T12:02:09.722-05:00,2026-06-13T12:02:09.927-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,36020,2607:f8b0:4008:802::200e,443,10156,Chrome,com.android.chrome,HTTPS,Cerrado,update.googleapis.com,8634,9265,12,12,2026-06-13T12:02:09.762-05:00,2026-06-13T12:03:13.378-05:00
6,10.215.173.1,58668,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2085,1701,9,9,2026-06-13T12:02:36.063-05:00,2026-06-13T12:02:36.270-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55606,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1381,1685,10,9,2026-06-13T12:02:36.146-05:00,2026-06-13T12:02:46.223-05:00
17,10.215.173.1,34953,162.159.61.3,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,5282,5846,13,11,2026-06-13T12:02:36.234-05:00,2026-06-13T12:02:36.321-05:00
6,10.215.173.1,58670,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2086,1701,9,9,2026-06-13T12:02:36.275-05:00,2026-06-13T12:02:36.479-05:00
17,10.215.173.1,37247,142.251.151.119,443,10156,Chrome,com.android.chrome,QUIC,Cerrado,,4471,8511,12,12,2026-06-13T12:02:36.304-05:00,2026-06-13T12:03:30.495-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,58236,2a03:2880:f332:121:face:b00c:0:7260,5222,10256,WhatsApp,com.whatsapp,TCP,Cerrado,,400,60,5,1,2026-06-13T12:02:38.611-05:00,2026-06-13T12:03:53.981-05:00
6,10.215.173.1,57124,57.144.163.33,5222,10256,WhatsApp,com.whatsapp,TCP,Cerrado,,970237,10732150,11411,12294,2026-06-13T12:02:38.860-05:00,2026-06-13T12:47:19.211-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55344,2607:f8b0:4008:817::2005,443,10161,Gmail,com.google.android.gm,HTTPS,Cerrado,mail.google.com,3936,8461,13,14,2026-06-13T12:02:59.099-05:00,2026-06-13T12:04:04.101-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,1380,2855,6,7,2026-06-13T12:02:59.490-05:00,2026-06-13T12:03:00.230-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55714,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,12537,27739,87,91,2026-06-13T12:03:00.317-05:00,2026-06-13T12:03:54.873-05:00
17,10.215.173.1,42498,57.144.199.32,443,10256,WhatsApp,com.whatsapp,QUIC,Cerrado,,3729,11366,8,19,2026-06-13T12:03:00.507-05:00,2026-06-13T12:03:01.085-05:00
6,10.215.173.1,46924,57.144.199.32,443,10256,WhatsApp,com.whatsapp,TCP,Cerrado,,140,128,3,3,2026-06-13T12:03:00.517-05:00,2026-06-13T12:03:00.885-05:00
6,10.215.173.1,48196,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,1764,31479,18,18,2026-06-13T12:03:00.802-05:00,2026-06-13T12:03:04.193-05:00
17,10.215.173.1,33849,57.144.199.32,443,10256,WhatsApp,com.whatsapp,QUIC,Cerrado,,5637,56736,16,56,2026-06-13T12:03:01.032-05:00,2026-06-13T12:03:01.516-05:00
6,10.215.173.1,49140,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,scontent.whatsapp.net,16697,55358,39,59,2026-06-13T12:03:01.576-05:00,2026-06-13T12:03:14.437-05:00
6,10.215.173.1,49152,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,scontent.whatsapp.net,3604,15624,14,17,2026-06-13T12:03:01.714-05:00,2026-06-13T12:03:04.462-05:00
17,10.215.173.1,35548,216.239.36.223,443,10161,Gmail,com.google.android.gm,QUIC,Cerrado,,6603,2716,18,18,2026-06-13T12:03:02.255-05:00,2026-06-13T12:03:03.101-05:00
6,10.215.173.1,33974,216.239.36.223,443,10158,Drive,com.google.android.apps.docs,HTTPS,Cerrado,workspacevideo-pa.googleapis.com,1696,4647,14,15,2026-06-13T12:03:03.091-05:00,2026-06-13T12:03:06.624-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55728,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Cerrado,,1533,2357,10,12,2026-06-13T12:03:03.386-05:00,2026-06-13T12:03:13.469-05:00
6,10.215.173.1,34340,74.125.141.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1347,1188,7,8,2026-06-13T12:03:03.469-05:00,2026-06-13T12:04:04.101-05:00
6,10.215.173.1,36890,57.144.197.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Error,v.whatsapp.net,2770,990,10,9,2026-06-13T12:03:03.648-05:00,2026-06-13T12:03:16.286-05:00
6,10.215.173.1,36906,57.144.197.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Error,v.whatsapp.net,2742,990,10,9,2026-06-13T12:03:03.672-05:00,2026-06-13T12:03:14.839-05:00
17,10.215.173.1,42217,192.178.50.78,443,10148,Google Play Store,com.android.vending,QUIC,Cerrado,,20298,2451,26,20,2026-06-13T12:03:05.977-05:00,2026-06-13T12:04:00.343-05:00
17,10.215.173.1,58744,216.239.36.158,443,10149,Mensajes,com.google.android.apps.messaging,QUIC,Cerrado,,12681,5408,20,17,2026-06-13T12:03:10.616-05:00,2026-06-13T12:03:11.246-05:00
6,10.215.173.1,52480,34.160.81.0,443,10252,AIO Launcher,ru.execbit.aiolauncher,HTTPS,Cerrado,o4509058527330304.ingest.us.sentry.io,2113,1676,9,9,2026-06-13T12:03:11.990-05:00,2026-06-13T12:03:12.218-05:00
6,10.215.173.1,40002,57.144.163.32,443,10256,WhatsApp,com.whatsapp,HTTPS,Error,api.whatsapp.net,3745,5562,13,12,2026-06-13T12:03:13.831-05:00,2026-06-13T12:03:16.838-05:00
17,10.215.173.1,46580,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,9674,37515,34,48,2026-06-13T12:03:13.994-05:00,2026-06-13T12:03:42.334-05:00
17,10.215.173.1,39932,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,9876,8448,19,25,2026-06-13T12:03:14.215-05:00,2026-06-13T12:03:34.480-05:00
6,10.215.173.1,38108,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,,13197,8724,18,18,2026-06-13T12:03:14.592-05:00,2026-06-13T12:04:29.908-05:00
17,10.215.173.1,51914,216.239.36.158,443,10149,Mensajes,com.google.android.apps.messaging,QUIC,Cerrado,,8294,6535,14,16,2026-06-13T12:03:15.442-05:00,2026-06-13T12:03:15.766-05:00
6,10.215.173.1,40684,187.244.34.228,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media.fcun2-1.fna.whatsapp.net,9179,3168710,133,347,2026-06-13T12:03:16.040-05:00,2026-06-13T12:03:22.566-05:00
6,10.215.173.1,40692,187.244.34.228,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media.fcun2-1.fna.whatsapp.net,15778,6971560,330,792,2026-06-13T12:03:16.233-05:00,2026-06-13T12:03:25.909-05:00
6,10.215.173.1,48060,57.144.22.192,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,i.instagram.com,605,382,6,5,2026-06-13T12:03:18.131-05:00,2026-06-13T12:03:18.362-05:00
17,10.215.173.1,53666,57.144.22.192,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,62650,34795,84,73,2026-06-13T12:03:18.193-05:00,2026-06-13T12:03:37.143-05:00
17,10.215.173.1,57164,57.144.162.196,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,13964,9587,98,81,2026-06-13T12:03:20.033-05:00,2026-06-13T12:06:18.774-05:00
17,10.215.173.1,47413,157.240.14.63,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,11345,3023,14,9,2026-06-13T12:03:21.279-05:00,2026-06-13T12:03:21.577-05:00
17,10.215.173.1,57716,57.144.199.32,443,10256,WhatsApp,com.whatsapp,QUIC,Cerrado,,4155,11361,10,16,2026-06-13T12:03:21.518-05:00,2026-06-13T12:03:21.968-05:00
6,10.215.173.1,50884,57.144.198.3,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,z-m-gateway.facebook.com,3351,4781,24,16,2026-06-13T12:03:22.050-05:00,2026-06-13T12:05:56.818-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53060,2a03:2880:f02c:109:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:03:22.489-05:00,2026-06-13T12:04:24.840-05:00
6,10.215.173.1,34404,157.240.14.10,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3737,1852,9,8,2026-06-13T12:03:22.561-05:00,2026-06-13T12:04:24.842-05:00
6,10.215.173.1,43176,187.244.34.224,443,10227,Instagram,com.instagram.android,TLS,Cerrado,,140,128,3,3,2026-06-13T12:03:22.993-05:00,2026-06-13T12:03:23.078-05:00
6,10.215.173.1,51860,187.244.50.35,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,instagram.ftgz1-2.fna.fbcdn.net,399,3723,5,5,2026-06-13T12:03:23.024-05:00,2026-06-13T12:03:23.099-05:00
17,10.215.173.1,40373,187.244.34.224,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1697,2251,5,6,2026-06-13T12:03:23.038-05:00,2026-06-13T12:03:23.100-05:00
17,10.215.173.1,58600,187.244.50.35,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,1696,2250,5,6,2026-06-13T12:03:23.049-05:00,2026-06-13T12:03:23.127-05:00
6,10.215.173.1,57728,142.251.211.238,80,10256,WhatsApp,com.whatsapp,HTTP,Cerrado,clients3.google.com,632,502,6,6,2026-06-13T12:03:24.608-05:00,2026-06-13T12:04:29.909-05:00
6,10.215.173.1,46804,216.239.34.223,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,backup.googleapis.com,1545,2003,7,7,2026-06-13T12:03:24.887-05:00,2026-06-13T12:04:29.909-05:00
6,10.215.173.1,40688,142.251.34.131,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,connectivitycheck.gstatic.com,1135,5198,7,7,2026-06-13T12:03:26.351-05:00,2026-06-13T12:04:29.910-05:00
6,10.215.173.1,40698,142.251.34.131,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,connectivitycheck.gstatic.com,1135,5199,7,7,2026-06-13T12:03:26.367-05:00,2026-06-13T12:04:29.911-05:00
17,10.215.173.1,42635,142.251.35.238,443,10148,Google Play Store,com.android.vending,QUIC,Cerrado,,8141,14844,20,20,2026-06-13T12:03:27.891-05:00,2026-06-13T12:03:28.456-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55974,2607:f8b0:4008:815::200e,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play-fe.googleapis.com,2322,7200,8,7,2026-06-13T12:03:27.903-05:00,2026-06-13T12:04:29.911-05:00
17,10.215.173.1,35824,216.239.36.223,443,10148,Google Play Store,com.android.vending,QUIC,Cerrado,,6529,9333,15,15,2026-06-13T12:03:29.104-05:00,2026-06-13T12:03:29.348-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40876,2001:4860:4802:34::223,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play.googleapis.com,2355,5832,7,6,2026-06-13T12:03:29.108-05:00,2026-06-13T12:04:29.911-05:00
17,10.215.173.1,36395,187.244.50.76,443,10148,Google Play Store,com.android.vending,QUIC,Cerrado,,14342,1649463,182,1297,2026-06-13T12:03:29.382-05:00,2026-06-13T12:03:29.873-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,37242,2806:260:1011:5::c,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,rr1---sn-hxb5j5cax-ub1s.gvt1.com,2310,4822,7,5,2026-06-13T12:03:29.420-05:00,2026-06-13T12:04:29.501-05:00
6,10.215.173.1,49192,31.13.89.53,443,10256,WhatsApp,com.whatsapp,HTTPS,Cerrado,media-qro1-1.cdn.whatsapp.net,20392,860829,125,252,2026-06-13T12:03:30.518-05:00,2026-06-13T12:05:41.331-05:00
6,10.215.173.1,40710,142.251.34.131,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,connectivitycheck.gstatic.com,1196,1276,7,7,2026-06-13T12:03:32.199-05:00,2026-06-13T12:04:35.007-05:00
6,10.215.173.1,59606,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,digitalassetlinks.googleapis.com,1838,5152,12,12,2026-06-13T12:03:33.347-05:00,2026-06-13T12:04:35.007-05:00
17,10.215.173.1,60811,157.240.14.15,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,8792,3174,12,11,2026-06-13T12:03:34.652-05:00,2026-06-13T12:03:35.117-05:00
6,10.215.173.1,55460,216.239.32.223,443,10155,Localizador,com.google.android.apps.adm,TLS,Cerrado,notifications-pa.googleapis.com,2449,4891,13,14,2026-06-13T12:03:35.782-05:00,2026-06-13T12:03:42.276-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,52566,2001:4860:4802:38::223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,digitalassetlinks.googleapis.com,3257,6742,12,12,2026-06-13T12:03:38.649-05:00,2026-06-13T12:04:40.083-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43036,2a03:2880:f351:120:face:b00c:0:167,443,10147,Servicios de Google Play,com.google.android.gms,TCP,Cerrado,,80,60,1,1,2026-06-13T12:03:38.656-05:00,2026-06-13T12:04:40.083-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,43052,2a03:2880:f351:120:face:b00c:0:167,443,10147,Servicios de Google Play,com.google.android.gms,TCP,Cerrado,,80,60,1,1,2026-06-13T12:03:38.910-05:00,2026-06-13T12:04:40.083-05:00
6,10.215.173.1,34306,57.144.199.32,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,whatsapp.com,2569,8357,10,10,2026-06-13T12:03:38.958-05:00,2026-06-13T12:04:40.084-05:00
6,10.215.173.1,34312,57.144.199.32,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,whatsapp.com,2361,2512,7,6,2026-06-13T12:03:39.215-05:00,2026-06-13T12:04:40.084-05:00
17,10.215.173.1,60896,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,12708,12907,42,41,2026-06-13T12:03:39.692-05:00,2026-06-13T12:04:08.636-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48536,2607:f8b0:400c:c32::54,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,accounts.google.com,6362,167020,48,82,2026-06-13T12:03:42.542-05:00,2026-06-13T12:04:22.640-05:00
17,10.215.173.1,58979,74.125.134.84,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,13386,22847,39,46,2026-06-13T12:03:44.533-05:00,2026-06-13T12:04:06.289-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39850,2607:f8b0:4008:802::2003,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,www.gstatic.com,1081,5684,7,7,2026-06-13T12:03:44.854-05:00,2026-06-13T12:04:22.643-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,47424,2607:f8b0:4008:802::2003,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,www.gstatic.com,14331,589820,156,203,2026-06-13T12:03:45.212-05:00,2026-06-13T12:04:22.650-05:00
17,10.215.173.1,46183,142.251.35.99,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,15413,27869,34,38,2026-06-13T12:03:46.055-05:00,2026-06-13T12:03:47.252-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,35626,2607:f8b0:4008:805::200e,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,play.google.com,1850,6951,10,12,2026-06-13T12:03:56.633-05:00,2026-06-13T12:04:22.649-05:00
17,10.215.173.1,43004,142.251.215.46,443,10147,Servicios de Google Play,com.google.android.gms,QUIC,Cerrado,,9592,9806,18,21,2026-06-13T12:03:56.969-05:00,2026-06-13T12:04:17.304-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,55550,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,2561,4685,17,18,2026-06-13T12:04:01.030-05:00,2026-06-13T12:04:21.887-05:00
6,10.215.173.1,45852,216.239.34.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,people-pa.googleapis.com,272976,5340,56,27,2026-06-13T12:04:01.093-05:00,2026-06-13T12:05:05.502-05:00
6,10.215.173.1,45888,74.125.141.188,5228,10147,Servicios de Google Play,com.google.android.gms,TLS,Cerrado,mtalk.google.com,1342,4828,7,8,2026-06-13T12:04:04.153-05:00,2026-06-13T12:05:05.502-05:00
17,10.215.173.1,34749,57.144.199.32,443,10256,WhatsApp,com.whatsapp,QUIC,Cerrado,,6225,42453,16,44,2026-06-13T12:04:06.354-05:00,2026-06-13T12:04:37.242-05:00
6,10.215.173.1,53722,216.239.32.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Error,securitydomain-pa.googleapis.com,2750,9793,16,14,2026-06-13T12:04:08.648-05:00,2026-06-13T12:04:09.014-05:00
6,10.215.173.1,41000,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,chromesyncpasswords-pa.googleapis.com,2610,6567,15,15,2026-06-13T12:04:11.895-05:00,2026-06-13T12:04:12.416-05:00
6,10.215.173.1,41016,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,chromesyncpasswords-pa.googleapis.com,3123,5281,14,14,2026-06-13T12:04:12.489-05:00,2026-06-13T12:04:12.989-05:00
17,10.215.173.1,47413,157.240.14.63,443,10227,Instagram,com.instagram.android,QUIC,Cerrado,,14048,1820,15,5,2026-06-13T12:04:12.604-05:00,2026-06-13T12:04:21.492-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,34310,2607:f8b0:4008:817::2005,443,10161,Gmail,com.google.android.gm,HTTPS,Cerrado,mail.google.com,4776,11646,23,21,2026-06-13T12:04:12.897-05:00,2026-06-13T12:06:17.265-05:00
17,10.215.173.1,48769,192.178.50.65,443,10161,Gmail,com.google.android.gm,UDP,Cerrado,,1395,2982,6,6,2026-06-13T12:04:13.331-05:00,2026-06-13T12:04:13.850-05:00
17,10.215.173.1,40373,187.244.34.224,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:04:14.108-05:00,2026-06-13T12:04:14.134-05:00
17,10.215.173.1,58600,187.244.50.35,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:04:14.131-05:00,2026-06-13T12:04:14.192-05:00
6,10.215.173.1,54330,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,chromesyncpasswords-pa.googleapis.com,2530,7136,13,14,2026-06-13T12:04:17.669-05:00,2026-06-13T12:04:18.061-05:00
6,10.215.173.1,54344,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Error,chromesyncpasswords-pa.googleapis.com,2848,4635,12,13,2026-06-13T12:04:18.087-05:00,2026-06-13T12:04:18.505-05:00
6,10.215.173.1,54346,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Error,chromesyncpasswords-pa.googleapis.com,3065,5200,12,12,2026-06-13T12:04:18.524-05:00,2026-06-13T12:04:19.048-05:00
6,10.215.173.1,57096,216.239.34.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,people-pa.googleapis.com,98202,4942,26,17,2026-06-13T12:04:20.703-05:00,2026-06-13T12:05:25.765-05:00
6,10.215.173.1,54352,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,chromesyncpasswords-pa.googleapis.com,2508,7193,13,15,2026-06-13T12:04:22.309-05:00,2026-06-13T12:04:22.738-05:00
6,10.215.173.1,54360,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Cerrado,chromesyncpasswords-pa.googleapis.com,2852,4674,12,14,2026-06-13T12:04:22.762-05:00,2026-06-13T12:04:23.172-05:00
6,10.215.173.1,54372,216.239.36.223,443,10147,Servicios de Google Play,com.google.android.gms,HTTPS,Error,chromesyncpasswords-pa.googleapis.com,3065,5281,12,14,2026-06-13T12:04:23.179-05:00,2026-06-13T12:04:23.585-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,35094,2a03:2880:f363:90:face:b00c:0:8e,443,10227,Instagram,com.instagram.android,TCP,Cerrado,,80,60,1,1,2026-06-13T12:04:24.950-05:00,2026-06-13T12:05:25.766-05:00
6,fd00:2:fd00:1:fd00:1:fd00:1,57350,2606:4700:4700::1111,853,-1,Desconocido,unknown,TLS,Error,,1473,2237,9,10,2026-06-13T12:04:24.955-05:00,2026-06-13T12:04:35.008-05:00
6,10.215.173.1,40924,57.144.198.144,443,10227,Instagram,com.instagram.android,HTTPS,Cerrado,edge-mqtt.facebook.com,3650,1826,9,8,2026-06-13T12:04:25.030-05:00,2026-06-13T12:05:25.768-05:00
17,10.215.173.1,60811,157.240.14.15,443,10227,Instagram,com.instagram.android,UDP,Cerrado,,1376,1336,2,2,2026-06-13T12:04:26.122-05:00,2026-06-13T12:04:26.286-05:00
6,10.215.173.1,34934,216.239.36.223,443,10148,Google Play Store,com.android.vending,HTTPS,Cerrado,play.googleapis.com,3941,6465,11,12,2026-06-13T12:04:26.334-05:00,2026-06-13T12:04:26.702-05:00
